Gene,t_stat,p_value,mean_PD,mean_Influenza,FDR_BH,log2FC
ODF3B,-3.600333298568903,0.00442794406920718,102.71776345,151.90200777976193,0.009238631440968783,-0.5599443494338638
EZH2,-3.478235996077047,0.004430960516036703,107.37618151666666,174.76561428333335,0.00924339445398385,-0.6976051362069109
THOC1,3.27828662402612,0.004432110900731859,349.6031962916667,274.0927288666666,0.009244263755871781,0.3499211410993919
HCRTR1,-3.260982873063475,0.004434333193755356,62.06580929166667,77.19736733333335,0.009247368129976412,-0.3102619675671683
DNAJA4,-3.7512460306150883,0.004442551070081153,255.5800001666666,777.52470225,0.009262972610131148,-1.6013340961364637
BACE2-IT1///PLAC4,-3.353965231016964,0.004458017172264551,56.46939364166667,65.73333732500001,0.009293682390889037,-0.21561382722583033
IL20,-3.2612238970746428,0.004466504163359827,60.114352583333336,76.19946729166666,0.009308949560729597,-0.3370796584569984
LRRC23,-3.316292717370808,0.004466818178108821,73.95635833333334,100.13094954761904,0.009308949560729597,-0.4321018109312744
MON1A,-3.250224861385593,0.004487317254681811,62.19616463333333,76.55858045000001,0.009350123599965407,-0.2954493940337306
MUC12,-3.2467010189493646,0.0044892916674727406,56.25058848333333,68.33155491309525,0.009352690973901543,-0.2762215936466612
KCTD20,-3.2468422878033536,0.004499117678659059,271.56806,395.6554402083333,0.00937161229147035,-0.5412698214426719
AMIGO1,-3.2448572181362603,0.004503558332089855,69.57579238333332,82.96096718333334,0.009378943538840128,-0.2505453642707751
LINC01538,-3.2668695347455694,0.004504125980438223,70.76380435833332,90.81631104166667,0.009378943538840128,-0.3554940964548745
WRN,3.2569652517416965,0.0045112559779730945,171.46134670833334,139.1227155,0.009392238156388134,0.2995821986648082
LOC101928406,-3.243711742192639,0.004512874965309626,59.01267639166667,74.66732347499999,0.009394056593904061,-0.3344031433168473
WEE1,3.304454944761928,0.004517824430763645,131.27577379166664,108.39346020833334,0.009402806050152285,0.2740223642065178
UBXN7,-3.2622343637451596,0.00453030763910828,67.14621085833335,79.32782829166665,0.009427229769242663,-0.2372664320434792
NCDN,-3.3247552179409405,0.004535419751113763,84.14397340000001,101.2927069,0.009433193935957975,-0.2647269669929617
AKAP11,3.2441424098966847,0.004535177850813163,555.5285173333334,451.42912846666667,0.009433193935957975,0.2987637987939227
CYP20A1,3.2655487600935578,0.004534869931801823,192.2914245416667,160.59224476666668,0.009433193935957975,0.2584196721214598
LINC01077,-3.242674010818372,0.004543305765496079,58.96308046666667,82.19805745833332,0.009446477334199769,-0.47247534377530886
LGALS12,3.240213949538184,0.004543253576804338,123.03610465833333,97.02228687499999,0.009446477334199769,0.3395784135290345
ZIM2,-3.2603669034835945,0.004548062069514217,60.56168206666666,75.51233436666665,0.009451850527567628,-0.31365968854408877
PRELID3A,-3.246907937722506,0.004547563742802485,57.56623516666667,69.46917981666668,0.009451850527567628,-0.2669232666246959
NMD3,-3.3616820966564123,0.004548890603108738,342.77140166666663,430.4075258,0.009451850527567628,-0.32760181213657447
TPGS2,-3.5177735669322026,0.0045488263986885585,86.85334481666668,138.2254367666667,0.009451850527567628,-0.6642536988165197
PLCB3,-3.2392565777238262,0.004555918781667711,62.10680758333333,74.11853716190475,0.009464893099589968,-0.2513733257341739
IGF2BP3,3.5467879000476437,0.004559993842936354,89.71039334999999,55.55167740833334,0.009471797299867798,0.6816980429278585
MRPL42P5,-3.4347578751301673,0.004563555715515526,67.31238283571429,84.112861675,0.009477633429288878,-0.317230042233124
COL25A1,3.3382954094525137,0.004569723733017818,66.0532855672619,54.28072246904761,0.009488879208309906,0.2785315544090077
UTP23,-3.4039752476452914,0.004570568600199054,93.98555770833335,130.78496435,0.009489069758198729,-0.47240570190108144
GBA,-3.2580170778354707,0.00457859401196191,269.9143712,356.799068,0.009504165494352564,-0.4013127032003716
TFAP2C,3.2803102971212046,0.004579857906359196,66.20790859166667,53.433851166666656,0.00950484698910855,0.30412690040977086
FOLR3,3.746275285974526,0.004580431025227549,949.1225799166666,49.70380205833333,0.00950484698910855,4.227947816682296
FAM46A,3.294618026873397,0.004582049698723224,1048.0759414791667,669.073707,0.009506640244345894,0.6467274133566345
DCPS,-3.607184375927202,0.004582831157676528,131.77405716666667,220.59280510000002,0.009506696178255556,-0.7389377544233904
CREB3L2,-3.7048702332912544,0.0045925826464859555,490.28568266666673,770.446033125,0.00952535660011902,-0.6510030400637241
TMEM175,3.3879232850067,0.004596907489612037,509.06758016666663,389.1224539134616,0.009532757466937403,0.3867613695253489
FSCN1,-3.7438622715357157,0.004598005733696803,248.2586328,611570.0975795833,0.009533465895109382,-11.260661040564916
MIR557,-3.6241696379498287,0.004605190937743863,53.99451765833332,74.78760665833332,0.009546792664622026,-0.46267414252062267
CXCR2,3.4159983140300723,0.004620637226877546,102.412478375,68.24021510833333,0.009577237877719538,0.578728168624898
PABPC4,3.424606961651291,0.004625554715136294,2348.7577629999996,1518.0861644166666,0.009585667045911054,0.6293083331542295
TFEC,-3.31375861339255,0.0046262255004908825,70.31416957500001,98.473369625,0.009585667045911054,-0.480121590728416
ERI3,-3.276401536796627,0.004628131148341188,132.05857633333335,150.9604383392857,0.009588038880154385,-0.1916342759347076
TNF,-3.739101876074506,0.004629596601425348,190.80805391666667,4370.427221666667,0.009589498138740651,-4.510369175561329
CCNB1,-3.448060410059752,0.004640985980686095,78.92290608333332,96.85028033333333,0.00961150942745641,-0.2919669420288731
ZNF408,-3.338560221510354,0.004642774220481484,120.60311035119048,157.29606841666669,0.009613632732632162,-0.3804452934992453
CCDC12,-3.477905605009104,0.004644746409177937,500.9544658333334,644.4066265833334,0.009615406698140268,-0.36265189263392195
INSM1,-3.7261543299307225,0.0046459203157363455,58.0449611,181.425608225,0.009615406698140268,-1.6274224135360154
GOLT1B,3.2627771963114496,0.004645272028710203,327.68871275,246.67448306666665,0.009615406698140268,0.40827667375901555
ANXA4,3.2522892247774693,0.004646693820759635,137.61897933333333,85.86747148333333,0.00961542817237172,0.6742368512343093
CCKAR,-3.341098282012316,0.004649075264444774,57.83897929999999,68.19164086250001,0.009618776409196084,-0.2338255345301219
TEX11,-3.553318801309962,0.004657156820914497,61.84924424999999,75.914521375,0.009633914947220927,-0.291360606480068
STYXL1,-3.2441572599081545,0.004671137289709043,189.56090004166666,256.3804914583333,0.009660267146884378,-0.43365057411092955
PSMC4,-3.5105877372379166,0.0046714291846005175,159.19685544166666,219.60118076666663,0.009660267146884378,-0.4615946840926535
WDR87,3.3443410084061305,0.0046742781854264654,81.82354638333334,67.99074433333332,0.009664572552736046,0.26363815246781996
MRPL34,-3.4631709180119543,0.004687677789440187,375.23564486904763,590.2799080416668,0.009690687472837795,-0.6522047170760725
LINC00380,-3.4134302482900907,0.004704580312986662,58.40180234166667,80.92819164583332,0.00972403411148818,-0.4638532661249952
NLK,3.3881884604042387,0.004705602858155177,180.23037075,138.84179394047618,0.00972455240491311,0.37402914631140405
RAP1GAP,-3.6621470996664676,0.004714556371008817,59.84345074166667,96.15317907142857,0.009741457900083813,-0.6751592268638449
ZKSCAN7,-3.2561446907964515,0.0047177895527987556,70.05796026666667,82.62452699999999,0.00974654014842832,-0.23492986914832592
SDR42E1,3.2226886192941433,0.004728403091213653,68.721232575,60.438132483333334,0.009766865401523283,0.18246371098993652
DNAJB5,-3.2931898296349074,0.004742602194312884,67.04850104166665,78.87012271666667,0.009792928854650787,-0.2310925476278678
SOCS3,-3.7164657389867526,0.004743290778422256,71.92649480833332,207.90997304166666,0.009792928854650787,-1.5183664079658756
ARHGAP27,-3.326356346002094,0.004743352761899505,144.35819230833332,172.86961858333333,0.009792928854650787,-0.2583934795158962
C1ORF100,-3.3921026052616607,0.004751982079082932,55.827471700000004,75.66729743333335,0.009809137319207887,-0.43202279475130734
KCNQ1OT1,-3.261937590296272,0.004755279988417325,74.467974,94.30616685833334,0.009814337076831825,-0.33670502345061504
NPTX2,-3.687570731385504,0.004757038498363382,57.86435080000001,147.40734666666668,0.009816358512836326,-1.3340964277693983
JDP2,-3.399118186637922,0.004767740526945487,105.83248758333335,138.824629375,0.009836831609548574,-0.3882680713313871
GBP1P1,3.2731849958422043,0.004770123874725677,156.40384283333333,93.31789971666667,0.009840137659060826,0.7388672653452852
RBP5,-3.277888892993151,0.004772567646615943,65.29897643333334,86.03947707142856,0.00984356725280093,-0.39268329173227734
ZNF451,3.4276804487405803,0.004780453847885483,241.6543370833333,180.85315095238096,0.009858219064379227,0.41612872289765956
ZBTB25,-3.681957564341471,0.004784832427710829,121.72024056666666,220.277178577381,0.00986401972990125,-0.8504814504030094
CLSTN3,-3.2369011434277306,0.004784469329914006,56.85319351666667,81.59259166309522,0.00986401972990125,-0.5136157827153012
TBL3,-3.3832608356654483,0.004789317843825216,87.27532653928573,116.8362621845238,0.009871651371208526,-0.41670141554162043
TMEM62,3.5729214928096886,0.004790102273853054,281.40386075000004,195.22017323214286,0.00987165336122808,0.5252864404082054
POLR3K,-3.5320355127974294,0.004797913155919435,105.89358399166667,167.98346219761908,0.00988613340385689,-0.660706800398768
SH2B3,-3.2479281456491487,0.004810228930125351,1679.0285494166667,2281.93859875,0.009909889555196111,-0.4424063082568068
MED25,-3.5296309552731078,0.0048199796719903135,144.75427458333334,228.52995787499998,0.009928354400372397,-0.6551442696913599
ZNF234,-3.433780480400685,0.00482258812728001,152.29848395833332,215.23415070833335,0.009930480536644571,-0.4962509619894293
GOLGA8A,-3.3199622897014276,0.004822113015153669,65.40287368333334,89.95583163750003,0.009930480536644571,-0.4539204616023005
DDT,-3.3219369260812313,0.004823774717928556,1884.5225472916668,2511.855701616667,0.00993130088985291,-0.41436342569363305
PLCB1,3.3235917612102206,0.004825260332489499,87.862731625,66.40910384166666,0.00993273651190454,0.3986350445115594
LOC100131034,-3.309101895852614,0.004826780776302131,62.29408134166666,84.009118675,0.0099342433488087,-0.4255470042601477
FBXO18,-3.241873956330715,0.0048295218977097935,446.29456945833334,530.1879653333333,0.00993826162194078,-0.2479972182730119
ERVV-2,-3.2347220913154353,0.004830932445169471,65.31898366666665,77.84632188333333,0.009939540955116809,-0.24962155822511267
CRELD2,-3.6385606519226807,0.004833648508808147,528.828176875,1075.8410916833332,0.009943505503833902,-1.0232088935361219
TRMT44,-3.416018296899698,0.0048535878618466205,79.48830553333335,97.09362195833334,0.009982893741310386,-0.2853801520033681
SCG2,-3.428240683604968,0.0048628765037662175,69.462757425,88.30129965833333,0.01000036623917975,-0.34182023890961677
PLXDC1,-3.301195552175133,0.004868714029104701,66.59251625,82.80481241666666,0.01001073707028708,-0.3101695696322704
CSRNP2,-3.419390542000097,0.004873420709930442,139.97120704166667,188.74747787500002,0.01001877972672925,-0.42868018300073985
CENPW,-3.3085812448278737,0.004882517411195523,124.19069658333333,171.44419945833332,0.010035843292180031,-0.46200224750997076
RWDD3,3.2469548654449496,0.004900605976355696,110.75626874999998,91.31734245833334,0.01007138073757654,0.2756821600485342
ZNF205,-3.3471459038493054,0.0049039995376629715,67.29318757499999,81.95300720833333,0.01007671137875953,-0.28055260956913664
SFRP4,-3.2171366690112766,0.004908059145330284,63.20303593333333,78.286491475,0.010083408646854976,-0.30443356719846193
TTC17,-3.420217808118299,0.004917946850224571,309.8000500416667,448.22129795833337,0.01010207536889951,-0.5314395927085354
DNA2,-3.2328101382381904,0.004920485993989508,56.227261383333335,75.05049445833333,0.010105643606237622,-0.4102550597519157
PLEKHB2,-3.3496236678523497,0.0049226208293488005,145.5873666833333,195.00661674166665,0.010108380451400731,-0.4191415840333743
NUDT16L1,-3.518084263116742,0.004925488008664553,198.11715213333332,296.3931099166667,0.01011135259958093,-0.5787537215521699
OOEP,3.209239960023325,0.00492567319493871,71.54101431666666,61.88632889166668,0.01011135259958093,0.2060505001734807
E2F4,3.358053210705357,0.004929859975268137,724.4793025833334,588.4155997916666,0.01011829869496311,0.2996492116859937
CWC25,-3.5866015232072854,0.004934393066607978,165.37148703333332,261.7161288333333,0.010125953198576633,-0.6590965703598597
B3GLCT,3.231508035501303,0.004954178347127173,76.14612183333332,62.79698045833334,0.010164899393226248,0.27410549159897624
C21ORF2,-3.269927181202396,0.0049573472376503,142.302723125,201.4802231547619,0.010169745228654147,-0.49871497774153006
BLVRB,3.206575880141105,0.004958171316900165,502.9878140416666,360.6483231666667,0.010169780008618278,0.4788013886990967
C1QTNF3,3.217709472722317,0.004960674519473574,61.442820578571435,53.31092479166667,0.010173258291889167,0.20129327687256904
CD27-AS1,3.2061442592001255,0.004981651684305664,317.7337469166667,251.504297375,0.010214615333157262,0.33604383565631046
OR14C36,-3.595433088086749,0.004985777552312272,59.12618451666667,89.20023257738094,0.010221411838453405,-0.5851377424171966
PIK3CB,3.2188635596654005,0.004987874827846176,89.5285038,59.370288624999986,0.010224047963374299,0.5845334120442374
ACSF2,3.2094030669888154,0.004991136992737542,84.43816038333333,65.74256915595238,0.01022907060970934,0.35627336189918957
NDRG1,-3.6804248893121354,0.004994913807296321,665.7457230000001,2047.0416956166664,0.010235146198070198,-1.6190365167323044
CDK13,3.196407060162592,0.005009772216400987,278.49622229166664,214.7846880416667,0.01026392356530934,0.37323628790001884
PPIAL4G,3.1951248817088893,0.005016076124603438,101.32908891666666,83.86914211666667,0.010275168130385844,0.26990431642184554
C3ORF14,-3.678162383750991,0.00503002266283821,99.31332678333334,447.94331674999995,0.010302062020767465,-2.1620200198702166
NNT,3.230779221865016,0.005039626459038734,252.466004375,190.62201354166666,0.01032005418233188,0.40352895415667067
C1ORF21,3.23232233389573,0.00505609587587743,67.71565665,53.42585066666667,0.010352097503421451,0.33634679843905957
SUPT6H,-3.5056640047855576,0.0050610168848006076,108.86478391666665,161.18801345833336,0.010360489479851772,-0.561938182209329
LRRC8E,-3.219145642744547,0.0050634425590282625,64.56738361666666,73.00763898333334,0.01036377131964849,-0.1746958646558232
LOC100506136,-3.424451636833092,0.005071331845219983,71.23184678333334,100.85298208333333,0.010378233108619746,-0.4957812586162804
LOC100419583,-3.5336722593117633,0.005073932150859042,365.412234625,567.55328175,0.010381868317769395,-0.6338278807576572
NDUFB10,3.5406220445284884,0.005080002670334087,1428.3240805833334,989.6582899583334,0.010392601663615764,0.5288736495857709
DLK2,3.462262617949542,0.005087434050704427,88.84579,67.50007854166667,0.0104061151037136,0.3913452611616677
MUT,-3.2269051712112327,0.005091910848763025,171.24997138333333,207.47175645833335,0.0104135816741461,-0.27534819880288897
BCL11A,-3.6571777304811888,0.00509437129873891,718.1640935833334,2673.953558,0.010416922811442755,-1.8951209470515824
SLC46A1,-3.191285071160853,0.005096985235413914,69.59824565,83.80697325,0.010420576661725672,-0.26455056190269666
TMEM106C,3.3894848903243875,0.005103937286562723,163.883883,102.132144725,0.010433096984213222,0.6769563167666863
PMCHL1,-3.306323148911635,0.005111897191606737,81.85423094166666,104.33154406666668,0.010444284840967226,-0.346290275337541
KIAA0101,3.671220546327831,0.0051114633287278445,33532.932619416664,7398.002446,0.010444284840967226,2.1802190011691813
DSC1,3.1953380296435663,0.005110893585734627,84.20474314999998,63.127278425,0.010444284840967226,0.40999556396796955
GBAP1,-3.336285888612194,0.0051140849042147505,77.4592475,100.21773658333333,0.010447060601995113,-0.3674467147236786
